dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,independent,u2net+dino,resnet50,blur,30.0,0.903
imagenet,independent,u2net+dino,resnet50,blur,35.0,0.904
imagenet,independent,u2net+dino,resnet50,blur,40.0,0.894
imagenet,independent,u2net+dino,resnet50,blur,45.0,0.892
imagenet,independent,u2net+dino,resnet50,blur,50.0,0.883
imagenet,independent,u2net+dino,resnet50,blur,55.0,0.863
imagenet,independent,u2net+dino,resnet50,blur,60.0,0.839
imagenet,independent,u2net+dino,resnet50,blur,65.0,0.811
imagenet,independent,u2net+dino,resnet50,blur,70.0,0.784
imagenet,independent,u2net+dino,resnet50,blur,75.0,0.737
imagenet,independent,u2net+dino,resnet50,blur,80.0,0.683
imagenet,independent,u2net+dino,resnet50,blur,85.0,0.588
imagenet,independent,u2net+dino,resnet50,blur,90.0,0.44
imagenet,independent,u2net+dino,resnet50,blur,95.0,0.261
imagenet,independent,u2net+dino,resnet50,blur,100.0,0.163
imagenet,independent,u2net+dino,resnet50,gray,0.0,0.92
imagenet,independent,u2net+dino,resnet50,gray,5.0,0.918
imagenet,independent,u2net+dino,resnet50,gray,10.0,0.911
imagenet,independent,u2net+dino,resnet50,gray,15.0,0.908
imagenet,independent,u2net+dino,resnet50,gray,20.0,0.902
imagenet,independent,u2net+dino,resnet50,gray,25.0,0.901
imagenet,independent,u2net+dino,resnet50,gray,30.0,0.895
imagenet,independent,u2net+dino,resnet50,gray,35.0,0.88
imagenet,independent,u2net+dino,resnet50,gray,40.0,0.879
imagenet,independent,u2net+dino,resnet50,gray,45.0,0.865
imagenet,independent,u2net+dino,resnet50,gray,50.0,0.846
imagenet,independent,u2net+dino,resnet50,gray,55.0,0.836
imagenet,independent,u2net+dino,resnet50,gray,60.0,0.819
imagenet,independent,u2net+dino,resnet50,gray,65.0,0.793
imagenet,independent,u2net+dino,resnet50,gray,70.0,0.748
imagenet,independent,u2net+dino,resnet50,gray,75.0,0.698
imagenet,independent,u2net+dino,resnet50,gray,80.0,0.635
imagenet,independent,u2net+dino,resnet50,gray,85.0,0.526
imagenet,independent,u2net+dino,resnet50,gray,90.0,0.393
imagenet,independent,u2net+dino,resnet50,gray,95.0,0.19
imagenet,independent,u2net+dino,resnet50,gray,100.0,0.001
imagenet,independent,u2net+dino,resnet50,mean,0.0,0.92
imagenet,independent,u2net+dino,resnet50,mean,5.0,0.924
imagenet,independent,u2net+dino,resnet50,mean,10.0,0.916
imagenet,independent,u2net+dino,resnet50,mean,15.0,0.914
imagenet,independent,u2net+dino,resnet50,mean,20.0,0.906
imagenet,independent,u2net+dino,resnet50,mean,25.0,0.904
imagenet,independent,u2net+dino,resnet50,mean,30.0,0.897
imagenet,independent,u2net+dino,resnet50,mean,35.0,0.896
imagenet,independent,u2net+dino,resnet50,mean,40.0,0.887
imagenet,independent,u2net+dino,resnet50,mean,45.0,0.88
imagenet,independent,u2net+dino,resnet50,mean,50.0,0.868
imagenet,independent,u2net+dino,resnet50,mean,55.0,0.858
imagenet,independent,u2net+dino,resnet50,mean,60.0,0.832
imagenet,independent,u2net+dino,resnet50,mean,65.0,0.804
imagenet,independent,u2net+dino,resnet50,mean,70.0,0.762
imagenet,independent,u2net+dino,resnet50,mean,75.0,0.707
imagenet,independent,u2net+dino,resnet50,mean,80.0,0.656
imagenet,independent,u2net+dino,resnet50,mean,85.0,0.54
imagenet,independent,u2net+dino,resnet50,mean,90.0,0.402
imagenet,independent,u2net+dino,resnet50,mean,95.0,0.186
imagenet,independent,u2net+dino,resnet50,mean,100.0,0.006
imagenet,independent,u2net+dino,resnet50,random_noise,0.0,0.92
imagenet,independent,u2net+dino,resnet50,random_noise,5.0,0.916
imagenet,independent,u2net+dino,resnet50,random_noise,10.0,0.91
imagenet,independent,u2net+dino,resnet50,random_noise,15.0,0.904
imagenet,independent,u2net+dino,resnet50,random_noise,20.0,0.896
imagenet,independent,u2net+dino,resnet50,random_noise,25.0,0.872
imagenet,independent,u2net+dino,resnet50,random_noise,30.0,0.874
imagenet,independent,u2net+dino,resnet50,random_noise,35.0,0.863
imagenet,independent,u2net+dino,resnet50,random_noise,40.0,0.853
imagenet,independent,u2net+dino,resnet50,random_noise,45.0,0.844
imagenet,independent,u2net+dino,resnet50,random_noise,50.0,0.821
imagenet,independent,u2net+dino,resnet50,random_noise,55.0,0.789
imagenet,independent,u2net+dino,resnet50,random_noise,60.0,0.769
imagenet,independent,u2net+dino,resnet50,random_noise,65.0,0.727
imagenet,independent,u2net+dino,resnet50,random_noise,70.0,0.695
imagenet,independent,u2net+dino,resnet50,random_noise,75.0,0.625
imagenet,independent,u2net+dino,resnet50,random_noise,80.0,0.553
imagenet,independent,u2net+dino,resnet50,random_noise,85.0,0.407
imagenet,independent,u2net+dino,resnet50,random_noise,90.0,0.275
imagenet,independent,u2net+dino,resnet50,random_noise,95.0,0.101
imagenet,independent,u2net+dino,resnet50,random_noise,100.0,0.001
imagenet,independent,u2net+dino,resnet50,white,0.0,0.92
imagenet,independent,u2net+dino,resnet50,white,5.0,0.915
imagenet,independent,u2net+dino,resnet50,white,10.0,0.907
imagenet,independent,u2net+dino,resnet50,white,15.0,0.893
imagenet,independent,u2net+dino,resnet50,white,20.0,0.893
imagenet,independent,u2net+dino,resnet50,white,25.0,0.881
imagenet,independent,u2net+dino,resnet50,white,30.0,0.883
imagenet,independent,u2net+dino,resnet50,white,35.0,0.866
imagenet,independent,u2net+dino,resnet50,white,40.0,0.859
imagenet,independent,u2net+dino,resnet50,white,45.0,0.837
imagenet,independent,u2net+dino,resnet50,white,50.0,0.821
imagenet,independent,u2net+dino,resnet50,white,55.0,0.801
imagenet,independent,u2net+dino,resnet50,white,60.0,0.775
imagenet,independent,u2net+dino,resnet50,white,65.0,0.751
imagenet,independent,u2net+dino,resnet50,white,70.0,0.7
imagenet,independent,u2net+dino,resnet50,white,75.0,0.644
imagenet,independent,u2net+dino,resnet50,white,80.0,0.575
imagenet,independent,u2net+dino,resnet50,white,85.0,0.443
imagenet,independent,u2net+dino,resnet50,white,90.0,0.306
imagenet,independent,u2net+dino,resnet50,white,95.0,0.122
imagenet,independent,u2net+dino,resnet50,white,100.0,0.001
imagenet,independent,u2net+dino,vgg16,black,0.0,0.818
imagenet,independent,u2net+dino,vgg16,black,5.0,0.712
imagenet,independent,u2net+dino,vgg16,black,10.0,0.683
imagenet,independent,u2net+dino,vgg16,black,15.0,0.647
imagenet,independent,u2net+dino,vgg16,black,20.0,0.62
imagenet,independent,u2net+dino,vgg16,black,25.0,0.597
imagenet,independent,u2net+dino,vgg16,black,30.0,0.554
imagenet,independent,u2net+dino,vgg16,black,35.0,0.548
imagenet,independent,u2net+dino,vgg16,black,40.0,0.519
imagenet,independent,u2net+dino,vgg16,black,45.0,0.5
imagenet,independent,u2net+dino,vgg16,black,50.0,0.483
imagenet,independent,u2net+dino,vgg16,black,55.0,0.44
imagenet,independent,u2net+dino,vgg16,black,60.0,0.395
imagenet,independent,u2net+dino,vgg16,black,65.0,0.359
imagenet,independent,u2net+dino,vgg16,black,70.0,0.318
imagenet,independent,u2net+dino,vgg16,black,75.0,0.263
imagenet,independent,u2net+dino,vgg16,black,80.0,0.21
imagenet,independent,u2net+dino,vgg16,black,85.0,0.163
imagenet,independent,u2net+dino,vgg16,black,90.0,0.106
imagenet,independent,u2net+dino,vgg16,black,95.0,0.038
imagenet,independent,u2net+dino,vgg16,black,100.0,0.001
imagenet,independent,u2net+dino,vgg16,blur,0.0,0.818
imagenet,independent,u2net+dino,vgg16,blur,5.0,0.815
imagenet,independent,u2net+dino,vgg16,blur,10.0,0.811
imagenet,independent,u2net+dino,vgg16,blur,15.0,0.812
imagenet,independent,u2net+dino,vgg16,blur,20.0,0.797
imagenet,independent,u2net+dino,vgg16,blur,25.0,0.791
imagenet,independent,u2net+dino,vgg16,blur,30.0,0.772
imagenet,independent,u2net+dino,vgg16,blur,35.0,0.762
imagenet,independent,u2net+dino,vgg16,blur,40.0,0.737
imagenet,independent,u2net+dino,vgg16,blur,45.0,0.73
imagenet,independent,u2net+dino,vgg16,blur,50.0,0.71
imagenet,independent,u2net+dino,vgg16,blur,55.0,0.698
imagenet,independent,u2net+dino,vgg16,blur,60.0,0.661
imagenet,independent,u2net+dino,vgg16,blur,65.0,0.628
imagenet,independent,u2net+dino,vgg16,blur,70.0,0.583
imagenet,independent,u2net+dino,vgg16,blur,75.0,0.525
imagenet,independent,u2net+dino,vgg16,blur,80.0,0.486
imagenet,independent,u2net+dino,vgg16,blur,85.0,0.394
imagenet,independent,u2net+dino,vgg16,blur,90.0,0.289
imagenet,independent,u2net+dino,vgg16,blur,95.0,0.138
imagenet,independent,u2net+dino,vgg16,blur,100.0,0.034
imagenet,independent,u2net+dino,vgg16,gray,0.0,0.818
imagenet,independent,u2net+dino,vgg16,gray,5.0,0.791
imagenet,independent,u2net+dino,vgg16,gray,10.0,0.75
imagenet,independent,u2net+dino,vgg16,gray,15.0,0.735
imagenet,independent,u2net+dino,vgg16,gray,20.0,0.715
imagenet,independent,u2net+dino,vgg16,gray,25.0,0.669
imagenet,independent,u2net+dino,vgg16,gray,30.0,0.659
imagenet,independent,u2net+dino,vgg16,gray,35.0,0.638
imagenet,independent,u2net+dino,vgg16,gray,40.0,0.631
imagenet,independent,u2net+dino,vgg16,gray,45.0,0.605
imagenet,independent,u2net+dino,vgg16,gray,50.0,0.574
imagenet,independent,u2net+dino,vgg16,gray,55.0,0.564
imagenet,independent,u2net+dino,vgg16,gray,60.0,0.513
imagenet,independent,u2net+dino,vgg16,gray,65.0,0.483
imagenet,independent,u2net+dino,vgg16,gray,70.0,0.437
imagenet,independent,u2net+dino,vgg16,gray,75.0,0.383
imagenet,independent,u2net+dino,vgg16,gray,80.0,0.334
imagenet,independent,u2net+dino,vgg16,gray,85.0,0.262
imagenet,independent,u2net+dino,vgg16,gray,90.0,0.165
imagenet,independent,u2net+dino,vgg16,gray,95.0,0.073
imagenet,independent,u2net+dino,vgg16,gray,100.0,0.001
imagenet,independent,u2net+dino,vgg16,mean,0.0,0.818
imagenet,independent,u2net+dino,vgg16,mean,5.0,0.794
imagenet,independent,u2net+dino,vgg16,mean,10.0,0.779
imagenet,independent,u2net+dino,vgg16,mean,15.0,0.767
imagenet,independent,u2net+dino,vgg16,mean,20.0,0.741
imagenet,independent,u2net+dino,vgg16,mean,25.0,0.72
imagenet,independent,u2net+dino,vgg16,mean,30.0,0.699
imagenet,independent,u2net+dino,vgg16,mean,35.0,0.678
imagenet,independent,u2net+dino,vgg16,mean,40.0,0.671
imagenet,independent,u2net+dino,vgg16,mean,45.0,0.658
imagenet,independent,u2net+dino,vgg16,mean,50.0,0.633
imagenet,independent,u2net+dino,vgg16,mean,55.0,0.617
imagenet,independent,u2net+dino,vgg16,mean,60.0,0.566
imagenet,independent,u2net+dino,vgg16,mean,65.0,0.519
imagenet,independent,u2net+dino,vgg16,mean,70.0,0.474
imagenet,independent,u2net+dino,vgg16,mean,75.0,0.428
imagenet,independent,u2net+dino,vgg16,mean,80.0,0.354
imagenet,independent,u2net+dino,vgg16,mean,85.0,0.287
imagenet,independent,u2net+dino,vgg16,mean,90.0,0.188
imagenet,independent,u2net+dino,vgg16,mean,95.0,0.077
imagenet,independent,u2net+dino,vgg16,mean,100.0,0.002
imagenet,independent,u2net+dino,vgg16,random_noise,0.0,0.818
imagenet,independent,u2net+dino,vgg16,random_noise,5.0,0.788
imagenet,independent,u2net+dino,vgg16,random_noise,10.0,0.757
imagenet,independent,u2net+dino,vgg16,random_noise,15.0,0.732
imagenet,independent,u2net+dino,vgg16,random_noise,20.0,0.716
imagenet,independent,u2net+dino,vgg16,random_noise,25.0,0.688
imagenet,independent,u2net+dino,vgg16,random_noise,30.0,0.675
imagenet,independent,u2net+dino,vgg16,random_noise,35.0,0.649
imagenet,independent,u2net+dino,vgg16,random_noise,40.0,0.643
imagenet,independent,u2net+dino,vgg16,random_noise,45.0,0.617
imagenet,independent,u2net+dino,vgg16,random_noise,50.0,0.594
imagenet,independent,u2net+dino,vgg16,random_noise,55.0,0.571
imagenet,independent,u2net+dino,vgg16,random_noise,60.0,0.538
imagenet,independent,u2net+dino,vgg16,random_noise,65.0,0.498
imagenet,independent,u2net+dino,vgg16,random_noise,70.0,0.456
imagenet,independent,u2net+dino,vgg16,random_noise,75.0,0.412
imagenet,independent,u2net+dino,vgg16,random_noise,80.0,0.373
imagenet,independent,u2net+dino,vgg16,random_noise,85.0,0.294
imagenet,independent,u2net+dino,vgg16,random_noise,90.0,0.198
imagenet,independent,u2net+dino,vgg16,random_noise,95.0,0.078
imagenet,independent,u2net+dino,vgg16,random_noise,100.0,0.001
imagenet,independent,u2net+dino,vgg16,white,0.0,0.818
imagenet,independent,u2net+dino,vgg16,white,5.0,0.756
imagenet,independent,u2net+dino,vgg16,white,10.0,0.717
imagenet,independent,u2net+dino,vgg16,white,15.0,0.692
imagenet,independent,u2net+dino,vgg16,white,20.0,0.655
imagenet,independent,u2net+dino,vgg16,white,25.0,0.617
imagenet,independent,u2net+dino,vgg16,white,30.0,0.605
imagenet,independent,u2net+dino,vgg16,white,35.0,0.573
imagenet,independent,u2net+dino,vgg16,white,40.0,0.568
imagenet,independent,u2net+dino,vgg16,white,45.0,0.545
imagenet,independent,u2net+dino,vgg16,white,50.0,0.517
imagenet,independent,u2net+dino,vgg16,white,55.0,0.508
imagenet,independent,u2net+dino,vgg16,white,60.0,0.469
imagenet,independent,u2net+dino,vgg16,white,65.0,0.418
imagenet,independent,u2net+dino,vgg16,white,70.0,0.373
imagenet,independent,u2net+dino,vgg16,white,75.0,0.323
imagenet,independent,u2net+dino,vgg16,white,80.0,0.259
imagenet,independent,u2net+dino,vgg16,white,85.0,0.189
imagenet,independent,u2net+dino,vgg16,white,90.0,0.117
imagenet,independent,u2net+dino,vgg16,white,95.0,0.047
imagenet,independent,u2net+dino,vgg16,white,100.0,0.001
imagenet,independent,u2net+dino_320,mobilenet_v2,black,0.0,0.801
imagenet,independent,u2net+dino_320,mobilenet_v2,black,5.0,0.789
imagenet,independent,u2net+dino_320,mobilenet_v2,black,10.0,0.782
imagenet,independent,u2net+dino_320,mobilenet_v2,black,15.0,0.773
imagenet,independent,u2net+dino_320,mobilenet_v2,black,20.0,0.769
imagenet,independent,u2net+dino_320,mobilenet_v2,black,25.0,0.77
imagenet,independent,u2net+dino_320,mobilenet_v2,black,30.0,0.76
imagenet,independent,u2net+dino_320,mobilenet_v2,black,35.0,0.753
imagenet,independent,u2net+dino_320,mobilenet_v2,black,40.0,0.75
imagenet,independent,u2net+dino_320,mobilenet_v2,black,45.0,0.726
imagenet,independent,u2net+dino_320,mobilenet_v2,black,50.0,0.709
imagenet,independent,u2net+dino_320,mobilenet_v2,black,55.0,0.7
imagenet,independent,u2net+dino_320,mobilenet_v2,black,60.0,0.674
imagenet,independent,u2net+dino_320,mobilenet_v2,black,65.0,0.643
imagenet,independent,u2net+dino_320,mobilenet_v2,black,70.0,0.592
imagenet,independent,u2net+dino_320,mobilenet_v2,black,75.0,0.57
imagenet,independent,u2net+dino_320,mobilenet_v2,black,80.0,0.508
imagenet,independent,u2net+dino_320,mobilenet_v2,black,85.0,0.385
imagenet,independent,u2net+dino_320,mobilenet_v2,black,90.0,0.283
imagenet,independent,u2net+dino_320,mobilenet_v2,black,95.0,0.131
imagenet,independent,u2net+dino_320,mobilenet_v2,black,100.0,0.001
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,0.0,0.801
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,5.0,0.798
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,10.0,0.788
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,15.0,0.783
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,20.0,0.777
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,25.0,0.767
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,30.0,0.763
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,35.0,0.755
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,40.0,0.74
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,45.0,0.73
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,50.0,0.711
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,55.0,0.701
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,60.0,0.669
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,65.0,0.634
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,70.0,0.595
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,75.0,0.549
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,80.0,0.495
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,85.0,0.399
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,90.0,0.285
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,95.0,0.158
imagenet,independent,u2net+dino_320,mobilenet_v2,blur,100.0,0.056
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,0.0,0.801
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,5.0,0.795
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,10.0,0.788
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,15.0,0.772
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,20.0,0.766
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,25.0,0.768
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,30.0,0.771
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,35.0,0.763
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,40.0,0.758
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,45.0,0.751
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,50.0,0.73
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,55.0,0.721
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,60.0,0.69
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,65.0,0.666
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,70.0,0.618
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,75.0,0.579
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,80.0,0.526
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,85.0,0.435
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,90.0,0.321
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,95.0,0.156
imagenet,independent,u2net+dino_320,mobilenet_v2,gray,100.0,0.001
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,0.0,0.801
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,5.0,0.79
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,10.0,0.787
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,15.0,0.782
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,20.0,0.775
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,25.0,0.773
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,30.0,0.773
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,35.0,0.768
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,40.0,0.765
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,45.0,0.755
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,50.0,0.731
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,55.0,0.719
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,60.0,0.713
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,65.0,0.684
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,70.0,0.646
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,75.0,0.607
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,80.0,0.548
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,85.0,0.443
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,90.0,0.332
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,95.0,0.166
imagenet,independent,u2net+dino_320,mobilenet_v2,mean,100.0,0.003
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,0.0,0.801
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,5.0,0.789
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,10.0,0.773
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,15.0,0.759
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,20.0,0.747
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,25.0,0.747
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,30.0,0.733
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,35.0,0.721
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,40.0,0.716
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,45.0,0.681
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,50.0,0.66
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,55.0,0.637
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,60.0,0.607
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,65.0,0.56
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,70.0,0.515
imagenet,independent,u2net+dino_320,mobilenet_v2,random_noise,75.0,0.461
