dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,5.0,0.94
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,10.0,0.943
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,15.0,0.932
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,20.0,0.929
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,25.0,0.921
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,30.0,0.909
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,35.0,0.893
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,40.0,0.872
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,45.0,0.836
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,50.0,0.813
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,55.0,0.771
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,60.0,0.715
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,65.0,0.648
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,70.0,0.572
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,75.0,0.475
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,80.0,0.378
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,85.0,0.288
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,90.0,0.19
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,95.0,0.119
imagenet,resnet50,smoothgrad,mobilenet_v2,blur,100.0,0.128
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,0.0,0.942
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,5.0,0.939
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,10.0,0.939
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,15.0,0.928
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,20.0,0.917
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,25.0,0.901
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,30.0,0.877
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,35.0,0.852
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,40.0,0.827
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,45.0,0.774
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,50.0,0.727
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,55.0,0.681
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,60.0,0.614
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,65.0,0.536
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,70.0,0.466
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,75.0,0.364
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,80.0,0.287
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,85.0,0.205
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,90.0,0.103
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,95.0,0.037
imagenet,resnet50,smoothgrad,mobilenet_v2,gray,100.0,0.005
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,0.0,0.942
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,5.0,0.938
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,10.0,0.938
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,15.0,0.931
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,20.0,0.918
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,25.0,0.91
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,30.0,0.882
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,35.0,0.859
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,40.0,0.834
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,45.0,0.803
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,50.0,0.769
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,55.0,0.706
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,60.0,0.654
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,65.0,0.575
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,70.0,0.505
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,75.0,0.402
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,80.0,0.326
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,85.0,0.226
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,90.0,0.13
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,95.0,0.063
imagenet,resnet50,smoothgrad,mobilenet_v2,mean,100.0,0.007
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,0.0,0.942
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,5.0,0.937
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,10.0,0.932
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,15.0,0.929
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,20.0,0.916
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,25.0,0.896
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,30.0,0.876
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,35.0,0.846
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,40.0,0.821
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,45.0,0.769
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,50.0,0.716
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,55.0,0.661
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,60.0,0.586
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,65.0,0.522
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,70.0,0.439
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,75.0,0.354
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,80.0,0.267
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,85.0,0.169
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,90.0,0.082
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,95.0,0.035
imagenet,resnet50,smoothgrad,mobilenet_v2,random_noise,100.0,0.005
imagenet,resnet50,smoothgrad,mobilenet_v2,white,0.0,0.942
imagenet,resnet50,smoothgrad,mobilenet_v2,white,5.0,0.932
imagenet,resnet50,smoothgrad,mobilenet_v2,white,10.0,0.934
imagenet,resnet50,smoothgrad,mobilenet_v2,white,15.0,0.91
imagenet,resnet50,smoothgrad,mobilenet_v2,white,20.0,0.883
imagenet,resnet50,smoothgrad,mobilenet_v2,white,25.0,0.851
imagenet,resnet50,smoothgrad,mobilenet_v2,white,30.0,0.818
imagenet,resnet50,smoothgrad,mobilenet_v2,white,35.0,0.78
imagenet,resnet50,smoothgrad,mobilenet_v2,white,40.0,0.73
imagenet,resnet50,smoothgrad,mobilenet_v2,white,45.0,0.676
imagenet,resnet50,smoothgrad,mobilenet_v2,white,50.0,0.624
imagenet,resnet50,smoothgrad,mobilenet_v2,white,55.0,0.567
imagenet,resnet50,smoothgrad,mobilenet_v2,white,60.0,0.504
imagenet,resnet50,smoothgrad,mobilenet_v2,white,65.0,0.422
imagenet,resnet50,smoothgrad,mobilenet_v2,white,70.0,0.338
imagenet,resnet50,smoothgrad,mobilenet_v2,white,75.0,0.258
imagenet,resnet50,smoothgrad,mobilenet_v2,white,80.0,0.192
imagenet,resnet50,smoothgrad,mobilenet_v2,white,85.0,0.134
imagenet,resnet50,smoothgrad,mobilenet_v2,white,90.0,0.073
imagenet,resnet50,smoothgrad,mobilenet_v2,white,95.0,0.029
imagenet,resnet50,smoothgrad,mobilenet_v2,white,100.0,0.005
imagenet,resnet50,smoothgrad,vgg16,black,0.0,0.952
imagenet,resnet50,smoothgrad,vgg16,black,5.0,0.888
imagenet,resnet50,smoothgrad,vgg16,black,10.0,0.812
imagenet,resnet50,smoothgrad,vgg16,black,15.0,0.709
imagenet,resnet50,smoothgrad,vgg16,black,20.0,0.642
imagenet,resnet50,smoothgrad,vgg16,black,25.0,0.58
imagenet,resnet50,smoothgrad,vgg16,black,30.0,0.504
imagenet,resnet50,smoothgrad,vgg16,black,35.0,0.432
imagenet,resnet50,smoothgrad,vgg16,black,40.0,0.368
imagenet,resnet50,smoothgrad,vgg16,black,45.0,0.308
imagenet,resnet50,smoothgrad,vgg16,black,50.0,0.251
imagenet,resnet50,smoothgrad,vgg16,black,55.0,0.208
imagenet,resnet50,smoothgrad,vgg16,black,60.0,0.166
imagenet,resnet50,smoothgrad,vgg16,black,65.0,0.115
imagenet,resnet50,smoothgrad,vgg16,black,70.0,0.082
imagenet,resnet50,smoothgrad,vgg16,black,75.0,0.053
imagenet,resnet50,smoothgrad,vgg16,black,80.0,0.039
imagenet,resnet50,smoothgrad,vgg16,black,85.0,0.023
imagenet,resnet50,smoothgrad,vgg16,black,90.0,0.011
imagenet,resnet50,smoothgrad,vgg16,black,95.0,0.006
imagenet,resnet50,smoothgrad,vgg16,black,100.0,0.005
imagenet,resnet50,smoothgrad,vgg16,blur,0.0,0.952
imagenet,resnet50,smoothgrad,vgg16,blur,5.0,0.956
imagenet,resnet50,smoothgrad,vgg16,blur,10.0,0.953
imagenet,resnet50,smoothgrad,vgg16,blur,15.0,0.942
imagenet,resnet50,smoothgrad,vgg16,blur,20.0,0.929
imagenet,resnet50,smoothgrad,vgg16,blur,25.0,0.916
imagenet,resnet50,smoothgrad,vgg16,blur,30.0,0.891
imagenet,resnet50,smoothgrad,vgg16,blur,35.0,0.865
imagenet,resnet50,smoothgrad,vgg16,blur,40.0,0.83
imagenet,resnet50,smoothgrad,vgg16,blur,45.0,0.796
imagenet,resnet50,smoothgrad,vgg16,blur,50.0,0.757
imagenet,resnet50,smoothgrad,vgg16,blur,55.0,0.695
imagenet,resnet50,smoothgrad,vgg16,blur,60.0,0.645
imagenet,resnet50,smoothgrad,vgg16,blur,65.0,0.557
imagenet,resnet50,smoothgrad,vgg16,blur,70.0,0.492
imagenet,resnet50,smoothgrad,vgg16,blur,75.0,0.417
imagenet,resnet50,smoothgrad,vgg16,blur,80.0,0.332
imagenet,resnet50,smoothgrad,vgg16,blur,85.0,0.218
imagenet,resnet50,smoothgrad,vgg16,blur,90.0,0.131
imagenet,resnet50,smoothgrad,vgg16,blur,95.0,0.078
imagenet,resnet50,smoothgrad,vgg16,blur,100.0,0.112
imagenet,resnet50,smoothgrad,vgg16,gray,0.0,0.952
imagenet,resnet50,smoothgrad,vgg16,gray,5.0,0.935
imagenet,resnet50,smoothgrad,vgg16,gray,10.0,0.912
imagenet,resnet50,smoothgrad,vgg16,gray,15.0,0.886
imagenet,resnet50,smoothgrad,vgg16,gray,20.0,0.848
imagenet,resnet50,smoothgrad,vgg16,gray,25.0,0.813
imagenet,resnet50,smoothgrad,vgg16,gray,30.0,0.752
imagenet,resnet50,smoothgrad,vgg16,gray,35.0,0.688
imagenet,resnet50,smoothgrad,vgg16,gray,40.0,0.635
imagenet,resnet50,smoothgrad,vgg16,gray,45.0,0.574
imagenet,resnet50,smoothgrad,vgg16,gray,50.0,0.514
imagenet,resnet50,smoothgrad,vgg16,gray,55.0,0.44
imagenet,resnet50,smoothgrad,vgg16,gray,60.0,0.387
imagenet,resnet50,smoothgrad,vgg16,gray,65.0,0.334
imagenet,resnet50,smoothgrad,vgg16,gray,70.0,0.28
imagenet,resnet50,smoothgrad,vgg16,gray,75.0,0.209
imagenet,resnet50,smoothgrad,vgg16,gray,80.0,0.152
imagenet,resnet50,smoothgrad,vgg16,gray,85.0,0.101
imagenet,resnet50,smoothgrad,vgg16,gray,90.0,0.056
imagenet,resnet50,smoothgrad,vgg16,gray,95.0,0.018
imagenet,resnet50,smoothgrad,vgg16,gray,100.0,0.005
imagenet,resnet50,smoothgrad,vgg16,mean,0.0,0.952
imagenet,resnet50,smoothgrad,vgg16,mean,5.0,0.948
imagenet,resnet50,smoothgrad,vgg16,mean,10.0,0.921
imagenet,resnet50,smoothgrad,vgg16,mean,15.0,0.908
imagenet,resnet50,smoothgrad,vgg16,mean,20.0,0.88
imagenet,resnet50,smoothgrad,vgg16,mean,25.0,0.855
imagenet,resnet50,smoothgrad,vgg16,mean,30.0,0.815
imagenet,resnet50,smoothgrad,vgg16,mean,35.0,0.751
imagenet,resnet50,smoothgrad,vgg16,mean,40.0,0.694
imagenet,resnet50,smoothgrad,vgg16,mean,45.0,0.64
imagenet,resnet50,smoothgrad,vgg16,mean,50.0,0.584
imagenet,resnet50,smoothgrad,vgg16,mean,55.0,0.518
imagenet,resnet50,smoothgrad,vgg16,mean,60.0,0.459
imagenet,resnet50,smoothgrad,vgg16,mean,65.0,0.386
imagenet,resnet50,smoothgrad,vgg16,mean,70.0,0.317
imagenet,resnet50,smoothgrad,vgg16,mean,75.0,0.253
imagenet,resnet50,smoothgrad,vgg16,mean,80.0,0.182
imagenet,resnet50,smoothgrad,vgg16,mean,85.0,0.118
imagenet,resnet50,smoothgrad,vgg16,mean,90.0,0.068
imagenet,resnet50,smoothgrad,vgg16,mean,95.0,0.027
imagenet,resnet50,smoothgrad,vgg16,mean,100.0,0.009
imagenet,resnet50,smoothgrad,vgg16,random_noise,0.0,0.952
imagenet,resnet50,smoothgrad,vgg16,random_noise,5.0,0.935
imagenet,resnet50,smoothgrad,vgg16,random_noise,10.0,0.902
imagenet,resnet50,smoothgrad,vgg16,random_noise,15.0,0.875
imagenet,resnet50,smoothgrad,vgg16,random_noise,20.0,0.841
imagenet,resnet50,smoothgrad,vgg16,random_noise,25.0,0.812
imagenet,resnet50,smoothgrad,vgg16,random_noise,30.0,0.748
imagenet,resnet50,smoothgrad,vgg16,random_noise,35.0,0.698
imagenet,resnet50,smoothgrad,vgg16,random_noise,40.0,0.651
imagenet,resnet50,smoothgrad,vgg16,random_noise,45.0,0.606
imagenet,resnet50,smoothgrad,vgg16,random_noise,50.0,0.548
imagenet,resnet50,smoothgrad,vgg16,random_noise,55.0,0.489
imagenet,resnet50,smoothgrad,vgg16,random_noise,60.0,0.426
imagenet,resnet50,smoothgrad,vgg16,random_noise,65.0,0.377
imagenet,resnet50,smoothgrad,vgg16,random_noise,70.0,0.315
imagenet,resnet50,smoothgrad,vgg16,random_noise,75.0,0.263
imagenet,resnet50,smoothgrad,vgg16,random_noise,80.0,0.193
imagenet,resnet50,smoothgrad,vgg16,random_noise,85.0,0.137
imagenet,resnet50,smoothgrad,vgg16,random_noise,90.0,0.082
imagenet,resnet50,smoothgrad,vgg16,random_noise,95.0,0.027
imagenet,resnet50,smoothgrad,vgg16,random_noise,100.0,0.005
imagenet,resnet50,smoothgrad,vgg16,white,0.0,0.952
imagenet,resnet50,smoothgrad,vgg16,white,5.0,0.889
imagenet,resnet50,smoothgrad,vgg16,white,10.0,0.803
imagenet,resnet50,smoothgrad,vgg16,white,15.0,0.732
imagenet,resnet50,smoothgrad,vgg16,white,20.0,0.656
imagenet,resnet50,smoothgrad,vgg16,white,25.0,0.599
imagenet,resnet50,smoothgrad,vgg16,white,30.0,0.537
imagenet,resnet50,smoothgrad,vgg16,white,35.0,0.473
imagenet,resnet50,smoothgrad,vgg16,white,40.0,0.418
imagenet,resnet50,smoothgrad,vgg16,white,45.0,0.365
imagenet,resnet50,smoothgrad,vgg16,white,50.0,0.316
imagenet,resnet50,smoothgrad,vgg16,white,55.0,0.289
imagenet,resnet50,smoothgrad,vgg16,white,60.0,0.249
imagenet,resnet50,smoothgrad,vgg16,white,65.0,0.19
imagenet,resnet50,smoothgrad,vgg16,white,70.0,0.143
imagenet,resnet50,smoothgrad,vgg16,white,75.0,0.102
imagenet,resnet50,smoothgrad,vgg16,white,80.0,0.075
imagenet,resnet50,smoothgrad,vgg16,white,85.0,0.045
imagenet,resnet50,smoothgrad,vgg16,white,90.0,0.025
imagenet,resnet50,smoothgrad,vgg16,white,95.0,0.008
imagenet,resnet50,smoothgrad,vgg16,white,100.0,0.005
imagenet,vgg16,grad_cam,mobilenet_v2,black,0.0,0.942
imagenet,vgg16,grad_cam,mobilenet_v2,black,5.0,0.927
imagenet,vgg16,grad_cam,mobilenet_v2,black,10.0,0.924
imagenet,vgg16,grad_cam,mobilenet_v2,black,15.0,0.92
imagenet,vgg16,grad_cam,mobilenet_v2,black,20.0,0.898
imagenet,vgg16,grad_cam,mobilenet_v2,black,25.0,0.896
imagenet,vgg16,grad_cam,mobilenet_v2,black,30.0,0.882
imagenet,vgg16,grad_cam,mobilenet_v2,black,35.0,0.879
imagenet,vgg16,grad_cam,mobilenet_v2,black,40.0,0.866
imagenet,vgg16,grad_cam,mobilenet_v2,black,45.0,0.851
imagenet,vgg16,grad_cam,mobilenet_v2,black,50.0,0.829
imagenet,vgg16,grad_cam,mobilenet_v2,black,55.0,0.804
imagenet,vgg16,grad_cam,mobilenet_v2,black,60.0,0.786
imagenet,vgg16,grad_cam,mobilenet_v2,black,65.0,0.772
imagenet,vgg16,grad_cam,mobilenet_v2,black,70.0,0.752
imagenet,vgg16,grad_cam,mobilenet_v2,black,75.0,0.707
imagenet,vgg16,grad_cam,mobilenet_v2,black,80.0,0.673
imagenet,vgg16,grad_cam,mobilenet_v2,black,85.0,0.586
imagenet,vgg16,grad_cam,mobilenet_v2,black,90.0,0.477
imagenet,vgg16,grad_cam,mobilenet_v2,black,95.0,0.264
imagenet,vgg16,grad_cam,mobilenet_v2,black,100.0,0.005
imagenet,vgg16,grad_cam,mobilenet_v2,blur,0.0,0.942
imagenet,vgg16,grad_cam,mobilenet_v2,blur,5.0,0.926
imagenet,vgg16,grad_cam,mobilenet_v2,blur,10.0,0.92
imagenet,vgg16,grad_cam,mobilenet_v2,blur,15.0,0.904
imagenet,vgg16,grad_cam,mobilenet_v2,blur,20.0,0.89
imagenet,vgg16,grad_cam,mobilenet_v2,blur,25.0,0.878
imagenet,vgg16,grad_cam,mobilenet_v2,blur,30.0,0.858
imagenet,vgg16,grad_cam,mobilenet_v2,blur,35.0,0.839
imagenet,vgg16,grad_cam,mobilenet_v2,blur,40.0,0.823
imagenet,vgg16,grad_cam,mobilenet_v2,blur,45.0,0.805
imagenet,vgg16,grad_cam,mobilenet_v2,blur,50.0,0.789
imagenet,vgg16,grad_cam,mobilenet_v2,blur,55.0,0.755
imagenet,vgg16,grad_cam,mobilenet_v2,blur,60.0,0.719
imagenet,vgg16,grad_cam,mobilenet_v2,blur,65.0,0.676
imagenet,vgg16,grad_cam,mobilenet_v2,blur,70.0,0.631
imagenet,vgg16,grad_cam,mobilenet_v2,blur,75.0,0.574
imagenet,vgg16,grad_cam,mobilenet_v2,blur,80.0,0.492
imagenet,vgg16,grad_cam,mobilenet_v2,blur,85.0,0.412
imagenet,vgg16,grad_cam,mobilenet_v2,blur,90.0,0.298
imagenet,vgg16,grad_cam,mobilenet_v2,blur,95.0,0.202
imagenet,vgg16,grad_cam,mobilenet_v2,blur,100.0,0.128
imagenet,vgg16,grad_cam,mobilenet_v2,gray,0.0,0.942
imagenet,vgg16,grad_cam,mobilenet_v2,gray,5.0,0.933
imagenet,vgg16,grad_cam,mobilenet_v2,gray,10.0,0.929
imagenet,vgg16,grad_cam,mobilenet_v2,gray,15.0,0.923
imagenet,vgg16,grad_cam,mobilenet_v2,gray,20.0,0.904
imagenet,vgg16,grad_cam,mobilenet_v2,gray,25.0,0.907
imagenet,vgg16,grad_cam,mobilenet_v2,gray,30.0,0.897
imagenet,vgg16,grad_cam,mobilenet_v2,gray,35.0,0.875
imagenet,vgg16,grad_cam,mobilenet_v2,gray,40.0,0.868
imagenet,vgg16,grad_cam,mobilenet_v2,gray,45.0,0.855
imagenet,vgg16,grad_cam,mobilenet_v2,gray,50.0,0.844
imagenet,vgg16,grad_cam,mobilenet_v2,gray,55.0,0.823
imagenet,vgg16,grad_cam,mobilenet_v2,gray,60.0,0.801
imagenet,vgg16,grad_cam,mobilenet_v2,gray,65.0,0.785
imagenet,vgg16,grad_cam,mobilenet_v2,gray,70.0,0.757
imagenet,vgg16,grad_cam,mobilenet_v2,gray,75.0,0.723
imagenet,vgg16,grad_cam,mobilenet_v2,gray,80.0,0.664
imagenet,vgg16,grad_cam,mobilenet_v2,gray,85.0,0.58
imagenet,vgg16,grad_cam,mobilenet_v2,gray,90.0,0.48
imagenet,vgg16,grad_cam,mobilenet_v2,gray,95.0,0.262
imagenet,vgg16,grad_cam,mobilenet_v2,gray,100.0,0.005
imagenet,vgg16,grad_cam,mobilenet_v2,mean,0.0,0.942
imagenet,vgg16,grad_cam,mobilenet_v2,mean,5.0,0.929
imagenet,vgg16,grad_cam,mobilenet_v2,mean,10.0,0.93
imagenet,vgg16,grad_cam,mobilenet_v2,mean,15.0,0.921
imagenet,vgg16,grad_cam,mobilenet_v2,mean,20.0,0.904
imagenet,vgg16,grad_cam,mobilenet_v2,mean,25.0,0.905
imagenet,vgg16,grad_cam,mobilenet_v2,mean,30.0,0.902
imagenet,vgg16,grad_cam,mobilenet_v2,mean,35.0,0.877
imagenet,vgg16,grad_cam,mobilenet_v2,mean,40.0,0.862
imagenet,vgg16,grad_cam,mobilenet_v2,mean,45.0,0.85
imagenet,vgg16,grad_cam,mobilenet_v2,mean,50.0,0.838
imagenet,vgg16,grad_cam,mobilenet_v2,mean,55.0,0.818
imagenet,vgg16,grad_cam,mobilenet_v2,mean,60.0,0.784
imagenet,vgg16,grad_cam,mobilenet_v2,mean,65.0,0.76
imagenet,vgg16,grad_cam,mobilenet_v2,mean,70.0,0.742
imagenet,vgg16,grad_cam,mobilenet_v2,mean,75.0,0.699
imagenet,vgg16,grad_cam,mobilenet_v2,mean,80.0,0.633
imagenet,vgg16,grad_cam,mobilenet_v2,mean,85.0,0.544
imagenet,vgg16,grad_cam,mobilenet_v2,mean,90.0,0.428
imagenet,vgg16,grad_cam,mobilenet_v2,mean,95.0,0.224
imagenet,vgg16,grad_cam,mobilenet_v2,mean,100.0,0.007
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,0.0,0.942
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,5.0,0.917
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,10.0,0.912
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,15.0,0.904
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,20.0,0.879
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,25.0,0.867
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,30.0,0.845
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,35.0,0.818
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,40.0,0.786
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,45.0,0.753
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,50.0,0.714
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,55.0,0.659
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,60.0,0.609
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,65.0,0.56
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,70.0,0.465
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,75.0,0.373
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,80.0,0.281
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,85.0,0.198
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,90.0,0.113
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,95.0,0.05
imagenet,vgg16,grad_cam,mobilenet_v2,random_noise,100.0,0.004
imagenet,vgg16,grad_cam,mobilenet_v2,white,0.0,0.942
imagenet,vgg16,grad_cam,mobilenet_v2,white,5.0,0.925
imagenet,vgg16,grad_cam,mobilenet_v2,white,10.0,0.924
imagenet,vgg16,grad_cam,mobilenet_v2,white,15.0,0.915
imagenet,vgg16,grad_cam,mobilenet_v2,white,20.0,0.897
imagenet,vgg16,grad_cam,mobilenet_v2,white,25.0,0.891
imagenet,vgg16,grad_cam,mobilenet_v2,white,30.0,0.876
imagenet,vgg16,grad_cam,mobilenet_v2,white,35.0,0.846
imagenet,vgg16,grad_cam,mobilenet_v2,white,40.0,0.834
imagenet,vgg16,grad_cam,mobilenet_v2,white,45.0,0.81
imagenet,vgg16,grad_cam,mobilenet_v2,white,50.0,0.776
imagenet,vgg16,grad_cam,mobilenet_v2,white,55.0,0.744
imagenet,vgg16,grad_cam,mobilenet_v2,white,60.0,0.708
imagenet,vgg16,grad_cam,mobilenet_v2,white,65.0,0.663
imagenet,vgg16,grad_cam,mobilenet_v2,white,70.0,0.603
imagenet,vgg16,grad_cam,mobilenet_v2,white,75.0,0.546
imagenet,vgg16,grad_cam,mobilenet_v2,white,80.0,0.454
imagenet,vgg16,grad_cam,mobilenet_v2,white,85.0,0.348
imagenet,vgg16,grad_cam,mobilenet_v2,white,90.0,0.214
imagenet,vgg16,grad_cam,mobilenet_v2,white,95.0,0.1
imagenet,vgg16,grad_cam,mobilenet_v2,white,100.0,0.005
imagenet,vgg16,grad_cam,resnet50,black,0.0,0.99
imagenet,vgg16,grad_cam,resnet50,black,5.0,0.986
imagenet,vgg16,grad_cam,resnet50,black,10.0,0.978
imagenet,vgg16,grad_cam,resnet50,black,15.0,0.967
imagenet,vgg16,grad_cam,resnet50,black,20.0,0.965
imagenet,vgg16,grad_cam,resnet50,black,25.0,0.958
imagenet,vgg16,grad_cam,resnet50,black,30.0,0.959
imagenet,vgg16,grad_cam,resnet50,black,35.0,0.947
imagenet,vgg16,grad_cam,resnet50,black,40.0,0.929
imagenet,vgg16,grad_cam,resnet50,black,45.0,0.925
imagenet,vgg16,grad_cam,resnet50,black,50.0,0.914
imagenet,vgg16,grad_cam,resnet50,black,55.0,0.906
imagenet,vgg16,grad_cam,resnet50,black,60.0,0.88
imagenet,vgg16,grad_cam,resnet50,black,65.0,0.866
imagenet,vgg16,grad_cam,resnet50,black,70.0,0.841
imagenet,vgg16,grad_cam,resnet50,black,75.0,0.819
imagenet,vgg16,grad_cam,resnet50,black,80.0,0.766
imagenet,vgg16,grad_cam,resnet50,black,85.0,0.706
imagenet,vgg16,grad_cam,resnet50,black,90.0,0.566
imagenet,vgg16,grad_cam,resnet50,black,95.0,0.361
